AccountID,Type,BillingState,BillingCountry,Account_Status__c,ARR__c,EmployeesRange__c,Industry__c,SalesTargetAccount__c,SalesTeam__c,SalesTerritoryAE__c,OpenOpportunities__c,NumberofSessions__c,Industry_Score__c,EmployeeRangeScore__c,Engagement_Score__c,IsABM__c,Do_No_Contact__c,AccountSource,label
0017S000005ptJf,Standard,ON,Canada,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,10.0,100.0,0.0,7.0,False,False,Zoominfo,False
0017S000005M6lJ,Standard,California,United States,Business,0.0,21-100,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,36.0,100.0,0.0,3.0,False,False,Zoominfo,False
0017S000005I44x,Standard,bayern,germany,Business,0.0,101-1000,Automotive,False,DACH,DACH - Automotive,0.0,22.0,50.0,0.0,7.0,False,False,Marketing,False
0017S000006CY6B,Standard,New York,United States,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,9.0,100.0,0.0,4.0,False,False,Zoominfo,False
0017S000004xOay,Partner,massachusetts,united states,Partner,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,17.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000005JZvP,Standard,,Slovakia,Business,0.0,101-1000,Other,False,EMEA W,RoW - E Europe,0.0,9.0,0.0,0.0,3.0,False,False,,False
0017S000005rciB,Standard,Bruchsal,Deutschland,Business,0.0,5001-10.000,Logistics & Transportation,False,DACH,DACH - Logistics,0.0,6.0,75.0,0.0,3.0,False,False,,False
0017S000004yxrJ,Standard,istanbul,turkey,Business,0.0,101-1000,Banking & Financial Services,False,EMEA W,Middle East,0.0,10.0,100.0,0.0,7.0,False,False,Marketing,False
0017S0000050rqa,Standard,barcelona,spain,Business,0.0,101-1000,Other,False,EMEA W,Mediterranean,0.0,7.0,0.0,0.0,7.0,False,False,Marketing,False
0017S000005KlH5,Standard,uusimaa,finland,Business,0.0,10.000+,"Public Sector, Government, Education",False,EMEA N,RoW - Nordics,0.0,31.0,0.0,100.0,3.0,False,False,Marketing,False
0017S000005M70W,Standard,Ohio,United States,Business,0.0,101-1000,Insurance,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,120.0,100.0,0.0,9.0,False,False,Zoominfo,False
0017S000005KukO,Standard,New York,United States,Business,0.0,21-100,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,45.0,50.0,0.0,4.0,False,False,Zoominfo,False
0017S000005Ld0o,Standard,,united kingdom,Business,0.0,101-1000,Banking & Financial Services,False,EMEA N,UKI - Banking,0.0,4.0,100.0,0.0,3.0,False,False,Marketing,False
0017S000005szTJ,Standard,Attica,Greece,Business,0.0,1001-5000,Software & Technology,False,EMEA W,Mediterranean,0.0,312.0,100.0,50.0,14.0,False,False,Drift,False
0017S000006BiuV,Standard,tbilisi,georgia,Business,0.0,5001-10.000,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,122.0,100.0,0.0,8.0,False,False,Marketing,False
0017S000005reVH,Standard,,netherlands,Business,0.0,10.000+,Manufacturing,False,EMEA W,Benelux - Manufacturing,0.0,0.0,50.0,100.0,3.0,False,False,Marketing,False
0017S000005q2vT,Standard,ha noi,vietnam,Business,0.0,101-1000,Banking & Financial Services,False,APAC,RoW - APAC (Other),0.0,32.0,100.0,0.0,3.0,False,False,Marketing,False
0017S000006CXZv,Standard,Quebec,Canada,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,8.0,100.0,0.0,3.0,False,False,Zoominfo,False
0017S000005Lfgg,Standard,,United Kingdom,Business,0.0,,"Public Sector, Government, Education",False,EMEA N,UKI - Public & Non Profit,0.0,18.0,0.0,0.0,3.0,False,False,Marketing,False
0017S000006DEhj,Standard,Louisiana,United States,Business,0.0,101-1000,Other,False,NA - Corporate & LATAM,NA - South - Corporate,0.0,12.0,0.0,0.0,4.0,False,False,Zoominfo,False
0017S000006DwuH,Standard,California,USA,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,155.0,100.0,0.0,9.0,False,False,Marketing,False
0017S000006CtAd,Standard,Quebec,Canada,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,2.0,100.0,0.0,4.0,False,False,Zoominfo,False
0017S000006DlAh,Standard,dubai,united arab emirates,Business,0.0,1001-5000,Software & Technology,False,EMEA W,Middle East,0.0,485.0,100.0,50.0,12.0,False,False,Marketing,False
0017S000006EMZV,Standard,Quebec,Canada,Business,0.0,101-1000,Logistics & Transportation,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,113.0,75.0,0.0,5.0,False,False,Zoominfo,False
0017S000006DBv4,Standard,lisboa,portugal,Business,0.0,101-1000,Consulting & Business Services,False,EMEA W,Mediterranean,0.0,26.0,50.0,0.0,4.0,False,False,Marketing,False
0017S000006E971,Standard,MH,India,Business,0.0,1001-5000,Insurance,False,APAC,RoW - APAC (Other),0.0,2.0,100.0,50.0,3.0,False,False,,False
0017S000006EJ0K,Standard,new york,united states,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,17.0,100.0,0.0,5.0,False,False,Marketing,False
0017S000006eIcd,Standard,,Hong Kong,Business,0.0,101-1000,"Public Sector, Government, Education",False,APAC,RoW - APAC (Prio),0.0,2.0,0.0,0.0,3.0,False,False,Allbound,False
0017S000007BT1p,Standard,jerusalem,israel,Business,0.0,21-100,Software & Technology,False,EMEA W,Middle East,0.0,126.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000006e1uT,Standard,al qahirah,egypt,Business,0.0,1001-5000,Banking & Financial Services,False,EMEA W,Middle East,0.0,2.0,100.0,50.0,3.0,False,False,Marketing,False
0017S000007Cqrw,Standard,Kuala Lumpur,Malaysia,Business,0.0,1001-5000,Banking & Financial Services,False,APAC,RoW - APAC (Prio),0.0,2.0,100.0,50.0,3.0,False,False,Zoominfo,False
0017S000006fuyl,Standard,vaduz,liechtenstein,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,102.0,100.0,0.0,6.0,False,False,Marketing,False
0017S000007CmQ6,Standard,,Brazil,Business,0.0,101-1000,Insurance,False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,100.0,0.0,3.0,False,False,Allbound,False
0017S000006fLTH,Standard,New York,United States,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,15.0,100.0,0.0,4.0,False,False,Zoominfo,False
0017S000006eV7h,Standard,Antioquia,Colombia,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,8.0,100.0,50.0,4.0,False,False,Zoominfo,False
0017S000006g6WQ,Standard,IL,United States,Business,75158.36,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - West Corporate,1.0,69.0,100.0,0.0,10.0,False,False,Zoominfo,True
0017S000007BduH,Standard,New York,United States,Business,0.0,21-100,Software & Technology,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,15.0,100.0,0.0,3.0,False,False,Zoominfo,False
0017S000007C178,Standard,quebec,canada,Business,0.0,1001-5000,Retail,False,NA - Enterprise,NA - Canada - Enterprise,0.0,3.0,50.0,50.0,3.0,False,False,Marketing,False
0017S0000073Ihx,Standard,NY,United States,Business,59969.89,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,2.0,81.0,100.0,0.0,18.0,False,False,Zoominfo,False
0017S000007BksH,Standard,maryland,united states,Business,0.0,21-100,Consulting & Business Services,False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,2.0,50.0,0.0,4.0,False,False,Marketing,False
0017S000006eykY,Standard,australian capital territory,australia,Business,0.0,21-100,Software & Technology,False,APAC,RoW - APAC (Prio),0.0,140.0,100.0,0.0,5.0,False,False,Marketing,False
0017S000007CTix,Standard,Texas,United States,Business,0.0,1001-5000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,8.0,50.0,50.0,4.0,False,False,Zoominfo,False
0017S000007CgHr,Standard,niedersachsen,germany,Business,0.0,1001-5000,Other,False,DACH,DACH - Whitepatch <5K,0.0,69.0,0.0,50.0,8.0,False,False,Marketing,False
0017S000006fTqM,Standard,,Germany,Business,0.0,101-1000,"Public Sector, Government, Education",False,DACH,DACH - Public Sector,0.0,99.0,0.0,0.0,3.0,False,False,,False
0017S000007DL69,Standard,,Singapore,Business,0.0,10.000+,Banking & Financial Services,False,APAC,RoW - APAC (Prio),0.0,4.0,100.0,100.0,1.0,False,False,Marketing,False
0017S000007DsQm,Standard,,singapore,Business,0.0,10.000+,Banking & Financial Services,False,APAC,RoW - APAC (Prio),0.0,0.0,100.0,100.0,3.0,False,False,,False
0017S000003KnTA,Standard,,Israel,Business,0.0,5001-10.000,"Public Sector, Government, Education",False,EMEA W,Middle East,0.0,0.0,0.0,0.0,3.0,False,False,,False
0017S000007EvOQ,Standard,hessen,germany,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,128.0,50.0,0.0,8.0,False,False,Marketing,False
0017S000007hUT6,Standard,Yunlin,Taiwan,Business,0.0,5001-10.000,Software & Technology,False,APAC,RoW - APAC (Other),0.0,11.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000007i8Ca,Standard,hessen,germany,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,2.0,50.0,0.0,3.0,False,False,Marketing,False
0017S000003LzNH,Standard,NSW,Australia,Business,0.0,1001-5000,Retail,False,APAC,RoW - APAC (Prio),0.0,618.0,50.0,50.0,10.0,False,False,Marketing,False
0017S000007hP1G,Standard,OH,United States,Business,54201.32,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Central Corporate,3.0,3.0,100.0,0.0,13.0,False,False,,True
0017S000007iFuK,Standard,CA,United States,Business,156257.97,101-1000,Automotive,False,NA - Corporate & LATAM,NA - West Corporate,1.0,225.0,50.0,0.0,27.0,False,False,Marketing,True
0017S000007iutf,Standard,,Germany,Business,38200.0,101-1000,"Public Sector, Government, Education",False,DACH,DACH - Public Sector,1.0,17.0,0.0,0.0,20.0,False,False,Marketing,False
0017S000008Cqul,Standard,sao paulo,brazil,Business,0.0,10.000+,Manufacturing,False,NA - Corporate & LATAM,RoW - LATAM,0.0,2.0,50.0,100.0,6.0,False,False,Marketing,False
0017S000008DP2k,Standard,georgia,united states,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",False,NA - Enterprise,NA - Southeast - Enterprise,0.0,3.0,100.0,100.0,3.0,False,False,Marketing,False
0017S000008E7kP,Standard,pennsylvania,united states,Business,0.0,21-100,Healthcare,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,27.0,25.0,0.0,10.0,False,False,Drift,False
0017S000007heAr,Standard,NSW,Australia,Business,0.0,Less than 20,Consulting & Business Services,False,APAC,RoW - APAC (Prio),0.0,95.0,50.0,0.0,26.0,False,False,Marketing,False
0017S000008kGUG,Standard,niedersachsen,germany,Business,0.0,101-1000,Other,False,DACH,DACH - Whitepatch <5K,0.0,87.0,0.0,0.0,9.0,False,False,Marketing,False
0017S000008mcDe,Standard,CA,USA,Business,0.0,10.000+,Retail,False,NA - Enterprise,NA - West Enterprise,0.0,39.0,50.0,100.0,7.0,False,False,Marketing,False
0017S000008DBr5,Standard,new york,united states,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,167.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000003L4r9,Standard,Jakarta,Indonesia,Business,95593.3,5001-10.000,"Telecommunications, Media & Entertainment",False,APAC,RoW - APAC (Prio),2.0,84.0,100.0,0.0,22.0,False,False,Marketing,False
0017S000008mF9o,Standard,dublin,united kingdom,Business,0.0,101-1000,Software & Technology,False,EMEA N,UKI - Software & Technology,0.0,7.0,100.0,0.0,5.0,False,False,Marketing,False
0017S000009QCGC,Partner,,France,Partner,0.0,10.000+,Automotive,False,EMEA W,,0.0,475.0,50.0,100.0,24.0,False,False,,False
0017S000008CO7B,Standard,New Delhi,India,Business,0.0,21-100,Insurance,False,APAC,RoW - APAC (Other),0.0,232.0,100.0,0.0,8.0,False,False,Marketing,False
0017S000008DMVF,Standard,provence-alpes-cote-d'azur,france,Business,0.0,101-1000,Software & Technology,False,EMEA W,France - Other,0.0,63.0,100.0,0.0,7.0,False,False,Marketing,False
0017S000007E9mj,Standard,karnataka,india,Business,0.0,101-1000,Healthcare,False,APAC,RoW - APAC (Other),0.0,6.0,25.0,0.0,3.0,False,False,Marketing,False
0017S000008kSru,Standard,,,Business,0.0,1001-5000,Insurance,False,EMEA W,France - Insurance & Healthcare,0.0,15.0,100.0,50.0,3.0,False,False,,False
0017S000008lXnT,Standard,New York,United States,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,39.0,100.0,0.0,9.0,False,False,Zoominfo,False
0017S000007fDHB,Standard,belgrade,serbia,Business,0.0,21-100,Software & Technology,False,EMEA W,RoW - E Europe,0.0,23.0,100.0,0.0,6.0,False,False,Marketing,False
0017S000009PwTQ,Standard,tamil nadu,india,Business,0.0,101-1000,Banking & Financial Services,False,APAC,RoW - APAC (Other),0.0,4.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000003L61t,Standard,CA,United States,Business,0.0,5001-10.000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,31.0,100.0,0.0,5.0,False,False,Marketing,False
0017S000007iCFK,Standard,washington,united states,Business,0.0,21-100,,False,NA - Corporate & LATAM,NA - West Corporate,0.0,4.0,0.0,0.0,4.0,False,False,Marketing,False
0017S000008CO7t,Standard,,Singapore,Business,0.0,1001-5000,"Public Sector, Government, Education",False,APAC,RoW - APAC (Prio),0.0,0.0,0.0,50.0,3.0,False,False,,False
0017S000003MEbf,Standard,amman,Jordan,Business,78588.0,1001-5000,Banking & Financial Services,False,EMEA W,Middle East,1.0,28.0,100.0,50.0,8.0,False,False,Marketing,False
0017S000007FWYm,Standard,,Belgien,Business,0.0,1001-5000,"Public Sector, Government, Education",False,EMEA W,Benelux - Public & Non Profit,0.0,1.0,0.0,50.0,3.0,False,False,,False
0017S000007EmPy,Standard,new south wales,australia,Business,0.0,10.000+,"Public Sector, Government, Education",False,APAC,RoW - APAC (Prio),0.0,6.0,0.0,100.0,3.0,False,False,Marketing,False
0017S000007fdTZ,Standard,Tierra del Fuego Province,Argentina,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,8.0,100.0,0.0,4.0,False,False,Zoominfo,False
0017S000008ksJ6,Standard,noord-holland,netherlands,Business,0.0,Less than 20,Consulting & Business Services,False,EMEA W,Benelux - Software & Consulting,0.0,42.0,50.0,0.0,5.0,False,False,Marketing,False
0017S000003LOnK,Standard,Maharashtra,India,Business,0.0,5001-10.000,Insurance,False,APAC,RoW - APAC (Other),0.0,6.0,100.0,0.0,3.0,False,False,SDR,False
0017S000003KZRV,Standard,new york,united states,Business,0.0,21-100,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,8.0,100.0,0.0,11.0,False,False,Zoominfo,False
0017S000007hUmj,Standard,bucuresti,romania,Business,0.0,21-100,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,4.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000009QNKj,Standard,PA,United States,Business,49592.0,21-100,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Southeast - Corporate,1.0,92.0,50.0,0.0,8.0,False,False,Marketing,False
0017S000007ExSG,Standard,Leinster,Ireland,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,37.0,100.0,0.0,6.0,False,False,Zoominfo,False
0017S000008DsNf,Standard,queensland,australia,Business,0.0,1001-5000,"Public Sector, Government, Education",False,APAC,RoW - APAC (Prio),0.0,35.0,0.0,50.0,8.0,False,False,Marketing,False
0017S000008E6gC,Standard,State of S\u00e3o Paulo,France,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,France - Banking,0.0,50.0,100.0,100.0,8.0,False,False,Allbound,False
0017S000003MIFT,Standard,New York,United States,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,25.0,100.0,0.0,9.0,False,False,Zoominfo,False
0017S000008kq3Z,Standard,,taiwan province of china,Business,0.0,1001-5000,"Public Sector, Government, Education",False,APAC,RoW - APAC (Other),0.0,12.0,0.0,50.0,3.0,False,False,Marketing,False
0017S000003M5oc,Standard,dubai,united arab emirates,Business,0.0,101-1000,Retail,False,EMEA W,Middle East,0.0,104.0,50.0,0.0,7.0,False,False,Marketing,False
0017S000008kGi3,Standard,CO,United States,Business,217324.8,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - West Corporate,4.0,293.0,100.0,50.0,34.0,False,False,Zoominfo,True
0017S000007ET9P,Standard,uusimaa,finland,Business,0.0,1001-5000,Consulting & Business Services,False,EMEA N,RoW - Nordics,0.0,26.0,50.0,50.0,9.0,False,False,Marketing,False
0017S000007ixPS,Standard,MA,US,Business,0.0,5001-10.000,Healthcare,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,99.0,25.0,0.0,4.0,False,False,Marketing,False
0017S000008CqeI,Standard,hefa,israel,Business,0.0,101-1000,Banking & Financial Services,False,EMEA W,Middle East,0.0,31.0,100.0,0.0,4.0,False,False,Marketing,False
0017S000003Lgbp,Standard,stockholms lan,sweden,Business,0.0,101-1000,Banking & Financial Services,False,EMEA N,RoW - Nordics,0.0,50.0,100.0,0.0,13.0,False,False,Marketing,False
0017S000008l4ua,Standard,ho chi minh City,vietnam,Business,106556.0,101-1000,Other,False,APAC,RoW - APAC (Other),1.0,16.0,0.0,0.0,30.0,False,False,Marketing,False
0017S000008lQ2w,Standard,MH,India,Business,35042.15,5001-10.000,Banking & Financial Services,False,APAC,RoW - APAC (Other),3.0,7.0,100.0,0.0,9.0,False,False,Allbound,False
0017S000009R8Tf,Standard,istanbul,Turkey,Business,0.0,1001-5000,Banking & Financial Services,False,EMEA W,Middle East,0.0,9.0,100.0,50.0,2.0,False,False,Marketing,False
0017S000009R8Xr,Standard,Western Cape,South Africa,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,Africa,0.0,27.0,100.0,100.0,6.0,False,False,Marketing,False
0017S000009R8Wf,Standard,Gauteng,South Africa,Business,0.0,5001-10.000,"Telecommunications, Media & Entertainment",False,EMEA W,Africa,0.0,78.0,100.0,0.0,14.0,False,False,Marketing,False
0017S000009Qatw,Standard,Kuala Lumpur,Malaysia,Business,0.0,5001-10.000,Insurance,False,APAC,RoW - APAC (Prio),0.0,9.0,100.0,0.0,6.0,False,False,Marketing,False
0017S000009RUfK,Standard,CA,United States,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - West Corporate,0.0,136.0,100.0,0.0,16.0,False,False,Marketing,False
0017S000009ST0x,Standard,quebec,canada,Business,0.0,21-100,Software & Technology,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,63.0,100.0,0.0,5.0,False,False,Marketing,False
0017S00000A6EsR,Standard,,ireland,Business,0.0,101-1000,Banking & Financial Services,False,EMEA N,UKI - Banking,0.0,15.0,100.0,0.0,9.0,False,False,Marketing,False
0017S000009SUrQ,Standard,british columbia,canada,Business,0.0,101-1000,"Public Sector, Government, Education",False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,23.0,0.0,0.0,4.0,False,False,Marketing,False
0017S00000A6OGk,Standard,,France,Business,29700.0,101-1000,"Public Sector, Government, Education",False,EMEA W,France - Public & Non Profit,2.0,0.0,0.0,0.0,11.0,False,False,,False
0017S00000A6SrM,Standard,milano,Italy,Business,84452.5,101-1000,Banking & Financial Services,False,EMEA W,Mediterranean,1.0,19.0,100.0,0.0,11.0,False,False,Marketing,True
0017S00000Adnzz,Standard,,vietnam,Business,0.0,5001-10.000,Banking & Financial Services,False,APAC,RoW - APAC (Other),0.0,21.0,100.0,0.0,6.0,False,False,,False
0017S00000BhSsl,Standard,rio grande do sul,brazil,Business,0.0,,,False,NA - Corporate & LATAM,RoW - LATAM,1.0,0.0,0.0,0.0,0.0,False,False,Marketing,False
